2024-11-26 15:27:07.636 | INFO     | __main__:check_and_load_model:117 - =============================================
2024-11-27 09:48:58.294 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是On our side,
2024-11-27 09:48:58.424 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边hou
2024-11-27 09:48:58.676 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是How are you here?
2024-11-27 09:48:58.880 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边hou't
2024-11-27 09:48:59.124 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Our side is Hou't.
2024-11-27 09:48:59.284 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台mei
2024-11-27 09:48:59.552 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have a backend Mei here.
2024-11-27 09:48:59.689 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台mei'y
2024-11-27 09:48:59.981 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Our backend Mei'y
2024-11-27 09:49:00.201 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有ch
2024-11-27 09:49:00.538 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是There is no CH in our backend.
2024-11-27 09:49:00.762 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有cha'dao
2024-11-27 09:49:01.171 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是There is no Cha'DAO in our backend.
2024-11-27 09:49:01.320 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到zhe
2024-11-27 09:49:01.793 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We didn't find anything in the backend here.
2024-11-27 09:49:01.930 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到zhe
2024-11-27 09:49:02.338 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We didn't find anything in the backend here.
2024-11-27 09:49:02.437 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到zhe'tai
2024-11-27 09:49:02.940 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We didn't find zhe'tai in the backend.
2024-11-27 09:49:03.050 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台she'b
2024-11-27 09:49:03.503 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We didn't find this SHE'B in the backend.
2024-11-27 09:49:03.660 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的
2024-11-27 09:49:04.058 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We did not find this device in the backend.
2024-11-27 09:49:04.219 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的re
2024-11-27 09:49:04.727 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We did not find the ERP of this device in the backend.
2024-11-27 09:49:04.931 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何
2024-11-27 09:49:05.345 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any of this device in the backend.
2024-11-27 09:49:05.489 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何re
2024-11-27 09:49:05.950 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any ESR of this device in the backend.
2024-11-27 09:49:05.999 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何ri
2024-11-27 09:49:06.460 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any RI of this device in the backend.
2024-11-27 09:49:06.508 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何ri
2024-11-27 09:49:06.965 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any RI of this device in the backend.
2024-11-27 09:49:07.122 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志
2024-11-27 09:49:07.582 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any logs of this device in the backend.
2024-11-27 09:49:07.634 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志xin'x
2024-11-27 09:49:08.198 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any logs of this device on our backend Xin'x.
2024-11-27 09:49:08.243 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，
2024-11-27 09:49:08.679 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend.
2024-11-27 09:49:08.801 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，qi'g
2024-11-27 09:49:09.403 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, Qi'g.
2024-11-27 09:49:09.561 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，qin
2024-11-27 09:49:10.100 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend.
2024-11-27 09:49:10.172 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请
2024-11-27 09:49:10.656 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please.
2024-11-27 09:49:10.831 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和
2024-11-27 09:49:11.373 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please agree.
2024-11-27 09:49:11.445 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和k
2024-11-27 09:49:12.022 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please contact K.
2024-11-27 09:49:12.154 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户que'r
2024-11-27 09:49:12.862 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please contact the customer que'r.
2024-11-27 09:49:12.967 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认
2024-11-27 09:49:13.568 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please confirm with the customer.
2024-11-27 09:49:13.730 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认y
2024-11-27 09:49:14.354 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please confirm Y with the customer.
2024-11-27 09:49:14.393 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认有an
2024-11-27 09:49:15.125 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend. Please confirm with the customer if there is any.
2024-11-27 09:49:15.256 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认有an'z
2024-11-27 09:49:16.040 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend. Please confirm with the customer that there is an'z.
2024-11-27 09:49:16.171 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认有按照
2024-11-27 09:49:16.924 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please confirm with the customer if there is any.
2024-11-27 09:49:19.100 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认有按
2024-11-27 09:49:19.882 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend. Please confirm with the customer that there is a button.
2024-11-27 09:49:20.017 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认有
2024-11-27 09:49:20.740 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please confirm it with the customer.
2024-11-27 09:49:20.936 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认
2024-11-27 09:49:21.547 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please confirm with the customer.
2024-11-27 09:49:22.050 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认s
2024-11-27 09:49:22.653 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please confirm with the customer.
2024-11-27 09:49:22.709 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认是狗
2024-11-27 09:49:23.442 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend. Please confirm with the customer that it is a dog.
2024-11-27 09:49:23.572 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认s
2024-11-27 09:49:24.168 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please confirm with the customer.
2024-11-27 09:49:24.234 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认shi'g
2024-11-27 09:49:24.885 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend. Please confirm with the customer.
2024-11-27 09:49:24.944 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认shi'f
2024-11-27 09:49:25.545 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend. Please confirm with the customer.
2024-11-27 09:49:25.655 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认是否
2024-11-27 09:49:26.360 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please confirm with the customer whether it is.
2024-11-27 09:49:26.618 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认是否z
2024-11-27 09:49:27.335 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend. Please confirm with the customer whether it is Z.
2024-11-27 09:49:27.381 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认是否zheng'q
2024-11-27 09:49:28.158 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend. Please confirm with the customer whether it is Zheng'q.
2024-11-27 09:49:28.198 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认是否正确cao
2024-11-27 09:49:28.970 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend. Please confirm with the customer whether it is the correct CAO.
2024-11-27 09:49:29.061 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认是否正确操作
2024-11-27 09:49:29.781 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是We have not found any log information of this device in the backend, please confirm with the customer whether it is operated correctly.
2024-11-27 09:57:09.543 | INFO     | __main__:perform_translation:95 - 用户的输入是compliance
2024-11-27 09:57:09.759 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是合规
2024-11-27 11:08:25.227 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 11:08:25.228 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 11:08:25
2024-11-27 11:08:27.193 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 11:08:27.193 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 11:08:27
2024-11-27 11:08:27.694 | INFO     | __main__:check_and_load_model:125 - 选择的源语言: 日语 (ja), 目标语言: 中文 (zh)
2024-11-27 11:08:27.695 | INFO     | __main__:check_and_load_model:126 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-ja-zh-final
2024-11-27 11:08:33.110 | INFO     | __main__:perform_translation:95 - 用户的输入是【大阪発】最新の人工知能（AI）技術を活用した医療システムが、患者の診断精度向上と医療従事者の負担軽減を目指し、全国的に注目を集めている。大阪大学と国内の大手IT企業が共同で開発したこのシステムは、AIが画像診断や病歴データを分析し、最適な治療方法を提案する仕組みだ。

研究チームの代表である佐藤教授は、「このシステムにより、特に早期がんや心疾患の診断における精度が大幅に向上しました。これからの医療の質を大きく変える可能性があります」とコメントした。

この技術の導入により、地方の医療機関でも専門医レベルの診断が可能になり、医療格差の解消につながると期待されている。しかし、データのプライバシー保護やAIの判断への過度な依存に対する懸念も一部で指摘されている。

政府はこの技術を推進するため、研究開発の助成金を増やす方針を発表した。今後、このシステムが全国の病院で本格導入されるかどうか、引き続き注目が集まる。


2024-11-27 11:08:36.961 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是【大阪发】利用最新人工智能(AI)技术的医疗系统在全国范围内引起了关注,旨在提高患者的诊断准确性和减少医疗工作者负担。由大阪大学和全国最大的IT公司共同开发的该系统是人工智能分析影像学和病史数据并建议最佳治疗方法的机制。研究团队的代表佐藤教授评论道:“该系统显著提高了早期癌症和心脏病诊断的准确性,这可能会显著改变未来的医疗质量。” 预计该技术的引入也将允许地方医疗机构进行专科水平的诊断,从而消除医疗差异。然而,数据隐私保护和对过度依赖人工智能判断的担忧也在一小部分中被指出。 政府发布了一项政策,以增加研发补助金,以推动这一技术。 在未来,该系统是否会在全国范围内的医院正式推出,并将继续引起关注。
2024-11-27 11:11:00.288 | INFO     | __main__:perform_translation:95 - 用户的输入是海外の日本人向けの日本語チャンネル、NHKワ-ルド・プレミアムは、国内で放送されているニュ-ス・情報番組、ドラマ、音楽番組、子ども番組、スポ-ツ中继などから選んだ番組を24時間編成しています。世界の100以上の国·地域の約2,000万世帯で視聴できま寸。
2024-11-27 11:11:01.769 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是海外日本人日本频道NHKwa-ld Premium正在组建24小时的节目,这些节目来自国家广播的细微差别信息节目、戏剧、音乐节目、儿童节目、斯波-图中继等。它距离全球100多个国家-地区约2,000万家庭可观看。
2024-11-27 11:12:38.818 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 11:12:38.820 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 11:12:38
2024-11-27 11:12:39.321 | INFO     | __main__:check_and_load_model:125 - 选择的源语言: 中文 (zh), 目标语言: 日语 (ja)
2024-11-27 11:12:39.322 | INFO     | __main__:check_and_load_model:126 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-zh-ja-final
2024-11-27 11:12:41.367 | INFO     | __main__:perform_translation:95 - 用户的输入是好贵啊
没想到这么贵
真的太贵了
2024-11-27 11:12:41.814 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是なんて高すぎるのだろう こんなに高すぎるとは思わなかった 本当に高すぎる
2024-11-27 11:12:44.094 | INFO     | __main__:perform_translation:95 - 用户的输入是h
2024-11-27 11:12:44.273 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是h
2024-11-27 11:12:44.349 | INFO     | __main__:perform_translation:95 - 用户的输入是ha
2024-11-27 11:12:44.480 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是haha
2024-11-27 11:12:44.554 | INFO     | __main__:perform_translation:95 - 用户的输入是hao'd
2024-11-27 11:12:44.725 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是hao'd
2024-11-27 11:12:44.760 | INFO     | __main__:perform_translation:95 - 用户的输入是好的
2024-11-27 11:12:44.874 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是いい
2024-11-27 11:12:44.966 | INFO     | __main__:perform_translation:95 - 用户的输入是好的

2024-11-27 11:12:45.096 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是いい
2024-11-27 11:12:50.158 | INFO     | __main__:perform_translation:95 - 用户的输入是j
2024-11-27 11:12:57.142 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是j j . j . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
2024-11-27 11:12:57.197 | INFO     | __main__:perform_translation:95 - 用户的输入是加油

2024-11-27 11:12:57.352 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是頑張れ
2024-11-27 11:12:58.158 | INFO     | __main__:perform_gpt_translation:170 - GPT-4o翻译结果是がんばって
2024-11-27 11:13:07.731 | INFO     | __main__:perform_translation:95 - 用户的输入是h
2024-11-27 11:13:07.911 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是h
2024-11-27 11:13:07.984 | INFO     | __main__:perform_translation:95 - 用户的输入是ha
2024-11-27 11:13:08.110 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是haha
2024-11-27 11:13:08.137 | INFO     | __main__:perform_translation:95 - 用户的输入是hao'd
2024-11-27 11:13:08.298 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是hao'd
2024-11-27 11:13:08.393 | INFO     | __main__:perform_translation:95 - 用户的输入是hao'de
2024-11-27 11:13:08.554 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是hao'de
2024-11-27 11:13:08.598 | INFO     | __main__:perform_translation:95 - 用户的输入是好的
2024-11-27 11:13:08.701 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是いい
2024-11-27 11:13:08.750 | INFO     | __main__:perform_translation:95 - 用户的输入是好的

2024-11-27 11:13:08.857 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是いい
2024-11-27 11:13:14.982 | INFO     | __main__:perform_gpt_translation:170 - GPT-4o翻译结果是わかりました
2024-11-27 11:17:09.340 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 11:17:09.341 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 11:17:09
2024-11-27 11:17:10.551 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 11:17:10.552 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 11:17:10
2024-11-27 11:17:11.053 | INFO     | __main__:check_and_load_model:125 - 选择的源语言: 韩语 (ko), 目标语言: 中文 (zh)
2024-11-27 11:17:11.053 | INFO     | __main__:check_and_load_model:126 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-ko-zh-final
2024-11-27 11:17:12.457 | INFO     | __main__:perform_translation:95 - 用户的输入是海外の日本人向けの日本語チャンネル、NHKワ-ルド・プレミアムは、国内で放送されているニュ-ス・情報番組、ドラマ、音楽番組、子ども番組、スポ-ツ中继などから選んだ番組を24時間編成しています。世界の100以上の国·地域の約2,000万世帯で視聴できま寸。
2024-11-27 11:17:15.911 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是海洋の日本の人とけの日本語チャンネル、NHKワルド・プレミアムは、國內に放されているニュー・ス・情報の番組組、ドラマ、音楽番組、子ども番組、スポ-ツ中のなどから選んだ番組を24時間編成しています。世界の100にの國・地域の約2,000萬世帶で視聽きます。
2024-11-27 11:17:16.918 | INFO     | __main__:perform_translation:95 - 用户的输入是【서울발】11월 27일, 대한민국 정부는 탄소 배출을 줄이고 지속 가능한 발전을 위해 전기차(EV) 보급을 확대하기 위한 새로운 정책을 발표했다. 이 정책은 2035년까지 국내에서 판매되는 신차의 70%를 전기차로 전환하는 것을 목표로 하고 있다.

산업통상자원부의 김민수 장관은 "전기차 보급은 기후 위기 대응뿐만 아니라 국내 자동차 산업의 경쟁력을 강화하는 중요한 기회가 될 것입니다"라고 강조했다. 또한 전기차 구매 보조금 확대와 충전 인프라 구축을 위해 2조 원 규모의 예산을 투입할 계획도 밝혔다.

이에 따라, 국내 자동차 제조업체들은 전기차 신모델 개발에 박차를 가하고 있으며, 소비자들 사이에서는 전기차 구매에 대한 관심이 높아지고 있다. 그러나 일부 전문가들은 배터리 원료 공급망 안정화와 폐배터리 재활용 문제 해결이 필요하다고 지적하고 있다.

정부는 이와 함께, 전기차 기술 혁신을 위한 연구 개발 지원을 강화하고 관련 기업들과의 협력을 통해 시장 확대를 추진할 방침이다.
2024-11-27 11:17:21.899 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是【首尔爪】11月27日,韩国政府宣布了一项新政策,旨在减少碳排放并扩大电动汽车(EV)的普及,以实现可持续发展。该政策旨在到2035年将70%的国内新车转向电动车。工业和贸易部的金敏洙部长强调,“电动车的普及将是一个重要的机会,不仅有助于应对气候危机,还能增强国内汽车工业的竞争力。”它还计划投入2万亿韩元的预算,以扩大电动车采购补贴并建立充电基础设施。作为回应,国内汽车制造商正在推动电动车新车型的发展,消费者对电动车采购的兴趣日益增长。然而,一些专家指出,电池原料供应链稳定和废电池回收问题需要解决。政府与此一起,加强对电动车技术创新的研发支持,并通过与相关公司的合作推动市场扩张。
2024-11-27 11:21:58.908 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 11:21:58.908 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 11:21:58
2024-11-27 11:22:00.173 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 11:22:00.174 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 11:22:00
2024-11-27 11:22:00.675 | INFO     | __main__:check_and_load_model:125 - 选择的源语言: 日语 (ja), 目标语言: 中文 (zh)
2024-11-27 11:22:00.675 | INFO     | __main__:check_and_load_model:126 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-ja-zh-final
2024-11-27 11:22:02.066 | INFO     | __main__:perform_translation:95 - 用户的输入是【서울발】11월 27일, 대한민국 정부는 탄소 배출을 줄이고 지속 가능한 발전을 위해 전기차(EV) 보급을 확대하기 위한 새로운 정책을 발표했다. 이 정책은 2035년까지 국내에서 판매되는 신차의 70%를 전기차로 전환하는 것을 목표로 하고 있다.

산업통상자원부의 김민수 장관은 "전기차 보급은 기후 위기 대응뿐만 아니라 국내 자동차 산업의 경쟁력을 강화하는 중요한 기회가 될 것입니다"라고 강조했다. 또한 전기차 구매 보조금 확대와 충전 인프라 구축을 위해 2조 원 규모의 예산을 투입할 계획도 밝혔다.

이에 따라, 국내 자동차 제조업체들은 전기차 신모델 개발에 박차를 가하고 있으며, 소비자들 사이에서는 전기차 구매에 대한 관심이 높아지고 있다. 그러나 일부 전문가들은 배터리 원료 공급망 안정화와 폐배터리 재활용 문제 해결이 필요하다고 지적하고 있다.

정부는 이와 함께, 전기차 기술 혁신을 위한 연구 개발 지원을 강화하고 관련 기업들과의 협력을 통해 시장 확대를 추진할 방침이다.
2024-11-27 11:22:18.061 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是【第三十七条 其中一件事是]11闰 27闰, 第十四七条 其中一件事是 4.8°日下午 茶园 4.8°日下午 半天 半天 半天 (EV) 半天 半天 半天 半天 (EV) 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天 半天
2024-11-27 11:22:20.524 | INFO     | __main__:perform_translation:95 - 用户的输入是【東京発】11月27日、日本政府は、再生可能エネルギーの導入を加速させるための新たな政策を発表した。この政策では、2030年までに全国の電力供給の50％を再生可能エネルギーで賄うことを目標としている。

経済産業省の山田大臣は記者会見で、「気候変動に対応するためには、再生可能エネルギーの普及が不可欠です。この政策は環境と経済の両立を目指すものです」と述べた。また、風力発電や太陽光発電の設置拡大に向けて、地域の合意形成を進めるための支援策も発表された。

一方で、一部の地域では発電設備の景観や騒音に関する懸念の声も上がっている。専門家は、「地域住民との協力がこの政策の成功に鍵を握る」と指摘している。

政府は今後、企業や自治体と連携し、再生可能エネルギーの利用拡大に向けた具体的な取り組みを進める予定だ。
2024-11-27 11:22:23.758 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是【东京发】11月27日,日本政府发布了一项新政策,以加快可再生能源的引入,该政策旨在到2030年通过可再生能源覆盖全国50%的电力供应。 经济和工业部的山田部长在新闻发布会上表示,“为了应对气候变化,可再生能源的普及至关重要,这一政策旨在平衡环境和经济。” 还宣布了一项支持措施,以推动区域共识的发展,以扩大风能和太阳能的安装。 与此同时,一些地区对发电设施的景观和噪音表示担忧。专家指出,“与当地居民合作将为这一政策的成功奠定基础。” 政府计划在未来与公司和市政当局合作,推进具体举措,以扩大可再生能源的使用。
2024-11-27 11:43:07.395 | INFO     | __main__:check_and_load_model:192 - =============================================
2024-11-27 11:43:07.396 | INFO     | __main__:check_and_load_model:194 - 时间: 2024-11-27 11:43:07
2024-11-27 11:43:10.720 | INFO     | __main__:check_and_load_model:192 - =============================================
2024-11-27 11:43:10.721 | INFO     | __main__:check_and_load_model:194 - 时间: 2024-11-27 11:43:10
2024-11-27 11:43:11.222 | INFO     | __main__:check_and_load_model:199 - 选择的源语言: 中文 (zh), 目标语言: 英文 (en)
2024-11-27 11:43:11.222 | INFO     | __main__:check_and_load_model:200 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-zh-en-final
2024-11-27 11:43:16.899 | INFO     | __main__:perform_translation:168 - 用户的输入是h
2024-11-27 11:43:17.934 | INFO     | __main__:perform_translation:172 - 自研模型翻译结果是The weather is really nice today.
2024-11-27 11:43:18.005 | INFO     | __main__:perform_translation:168 - 用户的输入是和嗯咯
2024-11-27 11:43:18.224 | INFO     | __main__:perform_translation:172 - 自研模型翻译结果是And uh-huh.
2024-11-27 11:51:24.738 | INFO     | __main__:check_and_load_model:192 - =============================================
2024-11-27 11:51:24.739 | INFO     | __main__:check_and_load_model:194 - 时间: 2024-11-27 11:51:24
2024-11-27 12:19:48.897 | INFO     | __main__:get_multilang_model:400 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 12:23:46.984 | INFO     | __main__:get_multilang_model:400 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 12:24:45.624 | INFO     | __main__:get_multilang_model:400 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
